,72301,4076,72038,119369,2048,21847,5310960,443879,442021,76765,5491960,3783,36354,47319,1978,4632,1354,9907323,66550890,3059,11643509,2355,10772467,29137,5281670,5388781,3380,26937,3058751,60838,5059,4940,5288209,2377,17925,6918848,46902081,16042343,9804740,2134,6040,2099,313,71330,55223,157839,5281807,60700,60169,5311017,47811,4493,3034756,122334,82320,135497698,188927,5311,21855,72164,5585,91270,443958,4906,26035,151171,123618,7550,82148,129319,5282219,57347,51349239,65997,65853,13314,4450,4506,3647,4935,5546,3292,2800,54841,4184,3345,2200,38945,5775,53232,14101447,5705744,52949920,5411574,52943164,3747,5281707,46861837,10362969,15546808,119461,701990,11708692,15098246,930709,6483316,25139469,1890,15731432,46232144,46232145,3828,114829,6450158,10378415,44563082,4063835,44593508,46914767,301798,5348729
16779,0.04411764705882353,0.058823529411764705,0.0410958904109589,0.10666666666666667,0.05454545454545454,0.058823529411764705,0.08045977011494253,0.09836065573770492,0.047058823529411764,0.06976744186046512,0.1076923076923077,0.08064516129032258,0.08196721311475409,0.07894736842105263,0.11428571428571428,0.12962962962962962,0.13725490196078433,0.046153846153846156,0.0875,0.12727272727272726,0.06930693069306931,0.06896551724137931,0.07954545454545454,0.09230769230769231,0.12727272727272726,0.1111111111111111,0.05555555555555555,0.10714285714285714,0.03225806451612903,0.06862745098039216,0.07042253521126761,0.08695652173913043,0.10810810810810811,0.05084745762711865,0.13333333333333333,0.13793103448275862,0.06896551724137931,0.13114754098360656,0.16417910447761194,0.12727272727272726,0.03333333333333333,0.05405405405405406,0.0,0.04285714285714286,0.09836065573770492,0.08,0.08333333333333333,0.08045977011494253,0.07894736842105263,0.03773584905660377,0.03896103896103896,0.05970149253731343,0.14492753623188406,0.045454545454545456,0.05555555555555555,0.1774193548387097,0.05263157894736842,0.13725490196078433,0.04411764705882353,0.02857142857142857,0.07142857142857142,0.08536585365853659,0.06521739130434782,0.14285714285714285,0.08955223880597014,0.1,0.056338028169014086,0.08928571428571429,0.11290322580645161,0.1,0.1044776119402985,0.10126582278481013,0.12162162162162163,0.046875,0.03389830508474576,0.16129032258064516,0.03225806451612903,0.05970149253731343,0.0625,0.09230769230769231,0.03508771929824561,0.07272727272727272,0.06349206349206349,0.05,0.03225806451612903,0.07575757575757576,0.03333333333333333,0.14,0.07575757575757576,0.05952380952380952,0.09523809523809523,0.12962962962962962,0.12280701754385964,0.1346153846153846,0.12727272727272726,0.078125,0.11320754716981132,0.07894736842105263,0.0684931506849315,0.06493506493506493,0.09375,0.078125,0.06349206349206349,0.06153846153846154,0.06557377049180328,0.12121212121212122,0.05970149253731343,0.10344827586206896,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06451612903225806,0.10526315789473684,0.06741573033707865,0.06451612903225806,0.06451612903225806,0.10144927536231885,0.08333333333333333,0.08823529411764706,0.13114754098360656,0.09090909090909091
6199,0.06557377049180328,0.06666666666666667,0.06060606060606061,0.06944444444444445,0.13043478260869565,0.08196721311475409,0.1,0.07017543859649122,0.07792207792207792,0.14285714285714285,0.08196721311475409,0.05172413793103448,0.05263157894736842,0.07042253521126761,0.07462686567164178,0.1,0.08333333333333333,0.06896551724137931,0.08,0.09803921568627451,0.05154639175257732,0.47368421052631576,0.047058823529411764,0.04838709677419355,0.19148936170212766,0.06666666666666667,0.09375,0.05660377358490566,0.05454545454545454,0.08421052631578947,0.09375,0.078125,0.07042253521126761,0.07692307692307693,0.10714285714285714,0.07142857142857142,0.07407407407407407,0.10526315789473684,0.07462686567164178,0.12,0.07692307692307693,0.1076923076923077,0.0,0.08064516129032258,0.07017543859649122,0.08695652173913043,0.1076923076923077,0.1,0.05555555555555555,0.06521739130434782,0.04225352112676056,0.1206896551724138,0.07352941176470588,0.06779661016949153,0.10869565217391304,0.09836065573770492,0.05714285714285714,0.08333333333333333,0.04838709677419355,0.1,0.2,0.07792207792207792,0.09523809523809523,0.09433962264150944,0.08064516129032258,0.07894736842105263,0.06153846153846154,0.0784313725490196,0.14545454545454545,0.109375,0.07936507936507936,0.08,0.08450704225352113,0.07017543859649122,0.0784313725490196,0.1,0.07407407407407407,0.1206896551724138,0.06896551724137931,0.08333333333333333,0.10416666666666667,0.10416666666666667,0.05172413793103448,0.07547169811320754,0.05454545454545454,0.06557377049180328,0.05660377358490566,0.0851063829787234,0.08333333333333333,0.0641025641025641,0.23529411764705882,0.4473684210526316,0.4146341463414634,0.2926829268292683,0.2727272727272727,0.18867924528301888,0.20454545454545456,0.10144927536231885,0.09090909090909091,0.08571428571428572,0.16363636363636364,0.125,0.4186046511627907,0.125,0.18,0.1724137931034483,0.1206896551724138,0.13725490196078433,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.25,0.14,0.1125,0.17647058823529413,0.30434782608695654,0.1111111111111111,0.1076923076923077,0.15254237288135594,0.125,0.14893617021276595
6438383,0.20689655172413793,0.2926829268292683,0.08695652173913043,0.09333333333333334,0.09615384615384616,0.05970149253731343,0.12048192771084337,0.11864406779661017,0.15789473684210525,0.07142857142857142,0.07575757575757576,0.11864406779661017,0.08333333333333333,0.22727272727272727,0.14925373134328357,0.2,0.16326530612244897,0.2641509433962264,0.13157894736842105,0.10909090909090909,0.0594059405940594,0.1509433962264151,0.16049382716049382,0.1864406779661017,0.08928571428571429,0.09523809523809523,0.08695652173913043,0.10909090909090909,0.14545454545454545,0.08,0.11940298507462686,0.13846153846153847,0.08,0.12962962962962962,0.08064516129032258,0.1206896551724138,0.08235294117647059,0.11475409836065574,0.1,0.08928571428571429,0.07017543859649122,0.06944444444444445,0.0,0.07462686567164178,0.17857142857142858,0.0958904109589041,0.06944444444444445,0.08139534883720931,0.15714285714285714,0.10204081632653061,0.06756756756756757,0.09375,0.16417910447761194,0.1724137931034483,0.09803921568627451,0.09090909090909091,0.1791044776119403,0.09615384615384616,0.07692307692307693,0.109375,0.07272727272727272,0.17333333333333334,0.07777777777777778,0.10526315789473684,0.14285714285714285,0.0875,0.07246376811594203,0.1111111111111111,0.1724137931034483,0.11764705882352941,0.15873015873015872,0.10256410256410256,0.24242424242424243,0.06451612903225806,0.05263157894736842,0.109375,0.06779661016949153,0.06060606060606061,0.08064516129032258,0.22807017543859648,0.07407407407407407,0.11538461538461539,0.15789473684210525,0.12727272727272726,0.06779661016949153,0.09375,0.07017543859649122,0.12,0.1111111111111111,0.08641975308641975,0.15254237288135594,0.1111111111111111,0.125,0.09433962264150944,0.10909090909090909,0.0967741935483871,0.09433962264150944,0.1095890410958904,0.11594202898550725,0.208955223880597,0.1694915254237288,0.15254237288135594,0.13793103448275862,0.13333333333333333,0.14285714285714285,0.10606060606060606,0.14754098360655737,0.08620689655172414,0.15,0.15,0.15,0.14035087719298245,0.08771929824561403,0.189873417721519,0.16071428571428573,0.16071428571428573,0.11940298507462686,0.11594202898550725,0.08955223880597014,0.0967741935483871,0.09259259259259259
137321714,0.07246376811594203,0.07547169811320754,0.06756756756756757,0.16216216216216217,0.07017543859649122,0.08695652173913043,0.2125,0.12903225806451613,0.045454545454545456,0.08888888888888889,0.08695652173913043,0.12903225806451613,0.11290322580645161,0.13333333333333333,0.24615384615384617,0.12280701754385964,0.12962962962962962,0.09230769230769231,0.15384615384615385,0.1016949152542373,0.08823529411764706,0.08333333333333333,0.10112359550561797,0.07246376811594203,0.08333333333333333,0.140625,0.06756756756756757,0.22641509433962265,0.09836065573770492,0.08737864077669903,0.1791044776119403,0.14705882352941177,0.1643835616438356,0.1206896551724138,0.14516129032258066,0.23214285714285715,0.18518518518518517,0.16129032258064516,0.22727272727272727,0.14035087719298245,0.08333333333333333,0.08,0.0,0.08571428571428572,0.1111111111111111,0.09090909090909091,0.08,0.0898876404494382,0.11842105263157894,0.11538461538461539,0.10666666666666667,0.07246376811594203,0.1232876712328767,0.125,0.1320754716981132,0.20634920634920634,0.10666666666666667,0.2708333333333333,0.12121212121212122,0.07142857142857142,0.06779661016949153,0.15,0.09782608695652174,0.24074074074074073,0.13432835820895522,0.16666666666666666,0.08333333333333333,0.12280701754385964,0.16129032258064516,0.17647058823529413,0.11594202898550725,0.0975609756097561,0.2112676056338028,0.07692307692307693,0.04918032786885246,0.171875,0.08064516129032258,0.05714285714285714,0.05970149253731343,0.15625,0.05084745762711865,0.12727272727272726,0.12903225806451613,0.13793103448275862,0.09836065573770492,0.13846153846153847,0.08333333333333333,0.2,0.08823529411764706,0.12195121951219512,0.125,0.12280701754385964,0.15517241379310345,0.12727272727272726,0.16071428571428573,0.1076923076923077,0.08771929824561403,0.1038961038961039,0.0945945945945946,0.08974358974358974,0.12307692307692308,0.125,0.09375,0.07462686567164178,0.07936507936507936,0.1323529411764706,0.1044776119402985,0.08064516129032258,0.07352941176470588,0.07352941176470588,0.07352941176470588,0.078125,0.08196721311475409,0.11363636363636363,0.078125,0.078125,0.11267605633802817,0.1095890410958904,0.06944444444444445,0.09090909090909091,0.10526315789473684
135565401,0.07407407407407407,0.07692307692307693,0.05747126436781609,0.13793103448275862,0.05714285714285714,0.07317073170731707,0.1956521739130435,0.12162162162162163,0.05,0.06896551724137931,0.08641975308641975,0.12162162162162163,0.09333333333333334,0.16666666666666666,0.23684210526315788,0.11594202898550725,0.12121212121212122,0.09090909090909091,0.13186813186813187,0.08333333333333333,0.08771929824561403,0.08333333333333333,0.11,0.07407407407407407,0.0684931506849315,0.13157894736842105,0.05747126436781609,0.18181818181818182,0.0958904109589041,0.08695652173913043,0.19480519480519481,0.12345679012345678,0.13953488372093023,0.16417910447761194,0.12,0.18840579710144928,0.18478260869565216,0.13333333333333333,0.22077922077922077,0.13043478260869565,0.0684931506849315,0.06818181818181818,0.0,0.07228915662650602,0.12162162162162163,0.07777777777777778,0.06818181818181818,0.0784313725490196,0.12643678160919541,0.09230769230769231,0.09090909090909091,0.06097560975609756,0.11764705882352941,0.11842105263157894,0.10606060606060606,0.18666666666666668,0.10344827586206896,0.23333333333333334,0.10126582278481013,0.08641975308641975,0.05555555555555555,0.15384615384615385,0.09615384615384616,0.19402985074626866,0.1125,0.14285714285714285,0.08333333333333333,0.1323529411764706,0.1643835616438356,0.17721518987341772,0.1111111111111111,0.08421052631578947,0.1927710843373494,0.0641025641025641,0.04054054054054054,0.14285714285714285,0.06666666666666667,0.04819277108433735,0.07692307692307693,0.16,0.041666666666666664,0.10294117647058823,0.136986301369863,0.12857142857142856,0.08108108108108109,0.11538461538461539,0.0684931506849315,0.15873015873015872,0.07407407407407407,0.11702127659574468,0.11842105263157894,0.1,0.1267605633802817,0.10294117647058823,0.13043478260869565,0.1038961038961039,0.07142857142857142,0.10112359550561797,0.09302325581395349,0.10112359550561797,0.13157894736842105,0.14864864864864866,0.10666666666666667,0.0759493670886076,0.08,0.1111111111111111,0.11538461538461539,0.06666666666666667,0.075,0.075,0.075,0.07894736842105263,0.06756756756756757,0.1326530612244898,0.07894736842105263,0.07894736842105263,0.09523809523809523,0.09302325581395349,0.07142857142857142,0.0759493670886076,0.10144927536231885
3033985,0.08974358974358974,0.07936507936507936,0.07142857142857142,0.0898876404494382,0.125,0.14666666666666667,0.08,0.0945945945945946,0.10752688172043011,0.09090909090909091,0.1780821917808219,0.08,0.14285714285714285,0.11627906976744186,0.06976744186046512,0.13636363636363635,0.1076923076923077,0.1232876712328767,0.1744186046511628,0.08571428571428572,0.07964601769911504,0.11764705882352941,0.09,0.08974358974358974,0.11764705882352941,0.09090909090909091,0.34328358208955223,0.08571428571428572,0.0684931506849315,0.08849557522123894,0.1111111111111111,0.09876543209876543,0.07865168539325842,0.08571428571428572,0.41379310344827586,0.0958904109589041,0.07,0.07792207792207792,0.09523809523809523,0.13432835820895522,0.10144927536231885,0.12195121951219512,0.0,0.12987012987012986,0.08,0.09195402298850575,0.09523809523809523,0.09090909090909091,0.10344827586206896,0.09523809523809523,0.08045977011494253,0.21428571428571427,0.09411764705882353,0.12162162162162163,0.14516129032258066,0.17567567567567569,0.10588235294117647,0.09090909090909091,0.11842105263157894,0.13157894736842105,0.08823529411764706,0.10752688172043011,0.07692307692307693,0.09859154929577464,0.10126582278481013,0.13333333333333333,0.1125,0.08695652173913043,0.10666666666666667,0.0963855421686747,0.07317073170731707,0.08602150537634409,0.0898876404494382,0.1095890410958904,0.07142857142857142,0.36507936507936506,0.09859154929577464,0.46551724137931033,0.09333333333333334,0.0759493670886076,0.08955223880597014,0.15873015873015872,0.125,0.08450704225352113,0.09859154929577464,0.1038961038961039,0.10144927536231885,0.09230769230769231,0.1038961038961039,0.07291666666666667,0.10666666666666667,0.10294117647058823,0.09859154929577464,0.08955223880597014,0.08571428571428572,0.136986301369863,0.08955223880597014,0.09090909090909091,0.08235294117647059,0.09090909090909091,0.09090909090909091,0.10666666666666667,0.08,0.136986301369863,0.11267605633802817,0.1282051282051282,0.1038961038961039,0.14705882352941177,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.1111111111111111,0.11594202898550725,0.09,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.10843373493975904,0.1,0.10666666666666667,0.12121212121212122
47318,0.0625,0.0625,0.07352941176470588,0.05263157894736842,0.1702127659574468,0.029850746268656716,0.05813953488372093,0.0847457627118644,0.03614457831325301,0.04878048780487805,0.029850746268656716,0.06666666666666667,0.06779661016949153,0.039473684210526314,0.056338028169014086,0.07407407407407407,0.057692307692307696,0.04838709677419355,0.05,0.03508771929824561,0.029411764705882353,0.05357142857142857,0.045454545454545456,0.046153846153846156,0.03508771929824561,0.03076923076923077,0.07352941176470588,0.05357142857142857,0.03389830508474576,0.04950495049504951,0.07352941176470588,0.058823529411764705,0.05333333333333334,0.07272727272727272,0.06557377049180328,0.05,0.058823529411764705,0.03125,0.07142857142857142,0.03508771929824561,0.07272727272727272,0.08695652173913043,0.0,0.1111111111111111,0.04918032786885246,0.05405405405405406,0.0273972602739726,0.04597701149425287,0.06756756756756757,0.061224489795918366,0.04054054054054054,0.046153846153846156,0.0410958904109589,0.047619047619047616,0.058823529411764705,0.04477611940298507,0.0547945205479452,0.03773584905660377,0.0967741935483871,0.09523809523809523,0.09615384615384616,0.04878048780487805,0.03260869565217391,0.07017543859649122,0.06060606060606061,0.08974358974358974,0.043478260869565216,0.07407407407407407,0.047619047619047616,0.05714285714285714,0.05970149253731343,0.037037037037037035,0.03896103896103896,0.04918032786885246,0.03571428571428571,0.06153846153846154,0.05172413793103448,0.0625,0.06557377049180328,0.0625,0.05660377358490566,0.05660377358490566,0.0847457627118644,0.07142857142857142,0.05172413793103448,0.046153846153846156,0.07272727272727272,0.08,0.0967741935483871,0.03614457831325301,0.06451612903225806,0.05454545454545454,0.05172413793103448,0.05660377358490566,0.05357142857142857,0.047619047619047616,0.05660377358490566,0.039473684210526314,0.041666666666666664,0.039473684210526314,0.046875,0.1,0.04918032786885246,0.06451612903225806,0.06896551724137931,0.05970149253731343,0.0967741935483871,0.03389830508474576,0.046875,0.046875,0.046875,0.06779661016949153,0.034482758620689655,0.045454545454545456,0.05,0.05,0.04285714285714286,0.041666666666666664,0.028985507246376812,0.08196721311475409,0.09615384615384616
26695,0.11267605633802817,0.10714285714285714,0.05,0.22972972972972974,0.08196721311475409,0.08108108108108109,0.14606741573033707,0.08695652173913043,0.10227272727272728,0.08,0.0958904109589041,0.10294117647058823,0.07246376811594203,0.125,0.22857142857142856,0.1896551724137931,0.13793103448275862,0.08571428571428572,0.11764705882352941,0.12903225806451613,0.13725490196078433,0.12903225806451613,0.11956521739130435,0.12857142857142856,0.09375,0.08333333333333333,0.07692307692307693,0.16666666666666666,0.058823529411764705,0.11428571428571428,0.09090909090909091,0.10666666666666667,0.16883116883116883,0.09375,0.15151515151515152,0.21311475409836064,0.10989010989010989,0.16666666666666666,0.13157894736842105,0.1111111111111111,0.07692307692307693,0.06172839506172839,0.0,0.08,0.10294117647058823,0.08536585365853659,0.075,0.07368421052631578,0.125,0.06779661016949153,0.060240963855421686,0.0821917808219178,0.12987012987012986,0.1,0.08333333333333333,0.208955223880597,0.11392405063291139,0.17857142857142858,0.05333333333333334,0.08108108108108109,0.07936507936507936,0.12790697674418605,0.1276595744680851,0.14285714285714285,0.125,0.2,0.07792207792207792,0.15,0.16666666666666666,0.13333333333333333,0.15492957746478872,0.10465116279069768,0.19736842105263158,0.056338028169014086,0.045454545454545456,0.19402985074626866,0.07462686567164178,0.06756756756756757,0.05555555555555555,0.12857142857142856,0.046875,0.09836065573770492,0.10294117647058823,0.09230769230769231,0.07462686567164178,0.11267605633802817,0.06060606060606061,0.16071428571428573,0.0821917808219178,0.0898876404494382,0.1323529411764706,0.1896551724137931,0.14285714285714285,0.13559322033898305,0.1111111111111111,0.1323529411764706,0.09836065573770492,0.1111111111111111,0.10256410256410256,0.1111111111111111,0.14705882352941177,0.1323529411764706,0.10294117647058823,0.11594202898550725,0.10606060606060606,0.10810810810810811,0.09722222222222222,0.1076923076923077,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.12121212121212122,0.109375,0.09574468085106383,0.1044776119402985,0.12121212121212122,0.12,0.11688311688311688,0.10810810810810811,0.11594202898550725,0.0967741935483871
185463,0.05063291139240506,0.047619047619047616,0.047619047619047616,0.20253164556962025,0.06060606060606061,0.06329113924050633,0.11578947368421053,0.09722222222222222,0.06315789473684211,0.07407407407407407,0.09090909090909091,0.0821917808219178,0.08333333333333333,0.08045977011494253,0.18421052631578946,0.23728813559322035,0.12903225806451613,0.05263157894736842,0.07608695652173914,0.13846153846153847,0.07142857142857142,0.07246376811594203,0.07,0.07792207792207792,0.12121212121212122,0.09333333333333334,0.060240963855421686,0.13846153846153847,0.05555555555555555,0.07079646017699115,0.07317073170731707,0.11538461538461539,0.13253012048192772,0.07246376811594203,0.15942028985507245,0.21875,0.07142857142857142,0.17391304347826086,0.15384615384615385,0.08823529411764706,0.04225352112676056,0.046511627906976744,0.0,0.0759493670886076,0.12857142857142856,0.09411764705882353,0.07142857142857142,0.0707070707070707,0.06818181818181818,0.06349206349206349,0.045454545454545456,0.0641025641025641,0.10975609756097561,0.05194805194805195,0.06153846153846154,0.19718309859154928,0.08235294117647059,0.14754098360655737,0.0375,0.05,0.058823529411764705,0.08602150537634409,0.06796116504854369,0.11764705882352941,0.13333333333333333,0.19047619047619047,0.06097560975609756,0.08955223880597014,0.1095890410958904,0.09876543209876543,0.11688311688311688,0.125,0.1728395061728395,0.05333333333333334,0.04285714285714286,0.16666666666666666,0.0410958904109589,0.0641025641025641,0.05263157894736842,0.12162162162162163,0.04411764705882353,0.05970149253731343,0.09722222222222222,0.08695652173913043,0.0410958904109589,0.07792207792207792,0.05714285714285714,0.13114754098360656,0.07792207792207792,0.052083333333333336,0.08,0.15873015873015872,0.13432835820895522,0.109375,0.1044776119402985,0.0945945945945946,0.109375,0.08045977011494253,0.07142857142857142,0.06818181818181818,0.1388888888888889,0.08,0.06756756756756757,0.06578947368421052,0.06944444444444445,0.10256410256410256,0.0641025641025641,0.10144927536231885,0.06493506493506493,0.06493506493506493,0.06493506493506493,0.0684931506849315,0.10294117647058823,0.09183673469387756,0.0684931506849315,0.0684931506849315,0.1,0.08433734939759036,0.10256410256410256,0.1095890410958904,0.09090909090909091
