MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
12.264892920131015,12.264892920131015,0.011143427535622585,-0.8467283950617277,0.4520118370141275,401.4599999999999,395.4119999999999,398.87903145199994,116,0,0.2606650152913618,-0.5054870183944794,0.5054870183944794,0.2606650152913618,0.8636363636363636,1.4545454545454546,2.090909090909091,35.50079027191635,10.143641796615166,2.22253762746826,-2.123177672219617,2.3990424773262453,-2.130807728665112,6.458606127222232,0.10193113187924442,2.4209039879972942,2.4733124578966783,752.7513706873333,16.60192981664245,10.424548654078793,14.204193384171068,10.218121810561247,5.578299730823836,7.468122095869973,4.115705262629324,6.151705896332355,2.6490862198723955,4.230940618501897,1.6390575086488326,2.8253997990436415,-1.0399999999999991,55656.582684057794,17.316004127391746,6.604847535111699,3.313770689637236,149.6696223624098,15.529843393687743,11.3129633249809,5.749511833283905,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,58.00469945116258,18.19910120538483,5.022633313741326,25.77791952964887,15.007591973753234,69.59926545519765,0.0,0.0,0.0,0.0,5.316788604006331,48.87571926578845,0.0,11.49902366656781,5.316788604006331,5.687386274683562,11.49902366656781,58.00469945116258,16.12023451903292,0.0,0.0,10.357988675768818,18.19910120538483,25.11316656870663,0.0,0.0,69.56,11.65669156263541,15.007591973753234,0.0,42.113516168371085,0.0,0.0,18.19910120538483,0.0,0.0,5.316788604006331,58.00469945116258,0.0,29.041970287086027,12.264892920131015,21.81229507852524,-0.3993247669438136,-1.7732697152935237,3.7756584187172813,0.0,0.0,0.0,0.0,22,3,4,0,0,0,2,0,2,3,3,9,2,0,0,0,2,5.617100000000001,89.2168,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.96050359032502,10.96050359032502,0.3440684051398335,-0.3440684051398335,0.5064832269036608,186.166,180.11799999999997,186.031694052,68,0,0.3356925326732653,-0.4642072771469357,0.4642072771469357,0.3356925326732653,0.9285714285714286,1.7857142857142858,2.7142857142857144,16.392883112961808,10.16420700628843,2.0142514598135612,-1.9407644104570958,2.2157323250894203,-1.9317006496274325,5.9216430370782005,0.5589402824390506,2.606721572303169,2.564584551206422,660.6550392395076,9.543605595440512,7.188846486529345,7.188846486529345,6.8264998404949235,4.2395914501536005,4.2395914501536005,3.10289183737056,3.10289183737056,2.1943599219091343,2.1943599219091343,1.5273077450005366,1.5273077450005366,-2.03,3380.9178792772104,7.380989598838701,2.479705374232873,0.9558352748233598,78.55540037109701,8.834301874106695,11.166040283284485,0.0,0.0,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,22.90518256585281,6.263162995639057,8.834301874106695,21.938488712214077,0.0,0.0,0.0,0.0,0.0,47.015121841096914,0.0,0.0,5.625586319077987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.223837396125624,0.0,21.938488712214077,0.0,43.35,0.0,4.794537184071822,0.0,5.625586319077987,5.583020141642242,16.355468570571833,6.06636706846161,18.395897132562276,12.13273413692322,0.0,8.834301874106695,10.227378117913833,0.0,10.96050359032502,1.9072675736961453,0.9400056689342411,0.0,8.685426587301587,1.6127517951625094,0.0,0.0,0.0,14,0,3,0,0,0,1,2,3,3,0,3,0,0,0,0,3,2.5392,52.256000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.447604639077854,12.447604639077854,0.1448244992441421,0.1448244992441421,0.8276800590853467,211.23599999999993,197.12399999999997,211.100856908,82,0,0.16082181528169923,-0.4928695618594039,0.4928695618594039,0.16082181528169923,1.3333333333333333,2.0,2.466666666666667,19.13977534372074,10.072589609580291,2.0642471750401206,-2.096038279556073,2.295004104728112,-2.0196778076399307,5.679255849871328,0.35460634093177396,2.300563167811392,3.127686408324119,363.6055960561882,11.259148545064338,8.78831918107163,8.78831918107163,7.261080115123763,4.481473448992117,4.481473448992117,2.908234030754246,2.908234030754246,2.105950590416105,2.105950590416105,1.2613522137345807,1.2613522137345807,-1.5500000000000003,2595.03525329125,11.524349442379181,5.360304513099234,2.4723857865712557,88.29902721824845,15.207393384762284,0.0,11.49902366656781,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,6.06636706846161,17.696185628620217,12.117860935981842,20.549384538737847,13.864140955274918,5.573104530069267,0.0,0.0,5.733667477162185,0.0,20.764351488467643,30.092342153264607,0.0,11.49902366656781,15.207393384762284,4.39041504767482,11.49902366656781,0.0,20.764351488467643,0.0,0.0,5.563451491696996,24.528890661567612,0.0,5.573104530069267,0.0,44.480000000000004,0.0,4.39041504767482,0.0,6.544756405912575,28.965369144516856,0.0,7.109797541277533,25.30889874666236,0.0,0.0,15.207393384762284,22.61692294973545,0.0,0.0,0.0,6.516116858780549,1.1659996220710511,5.142916666666666,0.5012396069538925,0.1448244992441421,3.0786464632149153,0.2727272727272727,15,2,3,0,0,0,1,0,1,3,1,4,4,0,0,0,1,1.9729,57.68540000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.474907879818595,11.474907879818595,0.23454956468184007,-0.3949763794406651,0.5567847228265308,253.733,237.60499999999996,253.098189812,92,0,0.32407982388341,-0.3076911726497952,0.32407982388341,0.3076911726497952,1.3529411764705883,2.0,2.588235294117647,35.4956911881638,10.22488755011643,2.0366806231021832,-2.077236057595114,2.125084901384371,-2.3319645070587773,6.301954901520541,0.25562012902645914,2.2915175002624615,2.3880135121574426,389.242144048771,12.673362107437434,9.716934183791237,10.472863129809692,8.113392202930193,5.525133758562284,5.903098231571512,3.668123951249284,4.1045597317212685,2.146839743914428,2.398816059253912,1.2486637694858824,1.3746519271556248,-1.5499999999999994,5646.299120646705,13.514724919093851,6.909922945262061,5.3557454223731344,105.87091949928295,5.316788604006331,5.835619785757269,0.0,0.0,0.0,6.031114512338072,10.726072209797852,4.794537184071822,0.0,0.0,24.94549871284915,30.686289896772447,17.130841211350898,0.0,4.794537184071822,29.155060463011417,5.409283605791522,5.316788604006331,0.0,26.186202068468653,5.316788604006331,29.288101587587764,0.0,0.0,10.633577208012662,10.481923458755384,0.0,11.600939890232516,11.866734298095341,0.0,5.409283605791522,26.186202068468653,24.26546827384644,5.022633313741326,0.0,0.0,64.98,6.031114512338072,4.794537184071822,0.0,5.835619785757269,17.130841211350898,12.841643245852019,0.0,24.26546827384644,6.923737199690624,10.633577208012662,17.01022349602404,0.0,5.72730359845431,11.474907879818595,13.251538135252062,0.6483254860586214,0.23454956468184007,6.404921579743008,2.4935113865845286,2.0427201471848146,0.0,0.3333333333333333,17,3,4,0,0,0,1,0,1,2,3,5,4,0,0,0,1,3.6289700000000016,70.85810000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.474907879818595,11.474907879818595,0.09259259259259256,-4.234381926491812,0.0784145821894125,520.1360000000006,477.8000000000003,519.2533701239998,196,0,0.39684919372493804,-0.3076911726497952,0.39684919372493804,0.3076911726497952,0.9117647058823529,1.411764705882353,1.911764705882353,35.4956924876836,10.068309698512973,2.04297670997309,-2.077236867390008,2.129769870150612,-2.331965000378596,7.804408779566288,0.2554002203263393,2.7705205452255726,6.405882072098632e-07,773.3180275501206,25.658643481675995,20.575315534198666,22.147741061144846,16.174052374710012,12.203489860178697,13.946602704858039,8.099810685000348,9.62741061183167,4.876993707672851,5.593496034747823,3.002397455646159,3.456855106251607,-1.6799999999999993,11885045.527401747,32.32,20.67268452559423,22.129039833515357,210.20724114117704,5.316788604006331,5.835619785757269,0.0,0.0,0.0,16.430115093987677,15.278822083488215,8.97762261672153,8.417796984328938,0.0,89.65663051887388,37.10711151969846,17.130841211350898,6.606881964512918,21.94816947474083,39.554061044661026,5.409283605791522,5.316788604006331,0.0,97.31815549741941,11.923670568519249,29.288101587587764,0.0,0.0,10.633577208012662,10.481923458755384,0.0,11.600939890232516,31.44416312062756,14.582086014299314,5.409283605791522,97.31815549741941,24.26546827384644,5.022633313741326,0.0,0.0,128.57999999999998,16.430115093987677,13.212334168400758,0.0,12.442501750270187,23.551662834276907,25.683286491704038,44.94575136048208,24.26546827384644,6.923737199690624,21.740399840352996,21.562973369714403,32.99009785432852,5.72730359845431,11.474907879818595,13.251538135252062,0.6483254860586214,0.23454956468184007,6.404921579743008,14.344951964594282,4.35223030800502,-4.234381926491812,0.6666666666666666,34,4,8,0,0,0,1,0,1,5,4,10,16,0,0,0,1,7.355670000000006,140.20269999999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
12.072359063995968,12.072359063995968,0.07656887755102004,-0.6317324892920135,0.6762936072282917,329.74300000000005,317.64700000000005,329.056718924,116,0,0.26975709921061264,-0.32359173105618033,0.32359173105618033,0.26975709921061264,1.2173913043478262,1.9565217391304348,2.652173913043478,35.49569176061185,9.996187641740786,2.251082463595236,-2.105960248043291,2.298285639873184,-2.217652940023412,6.358176196184002,-0.38443526926276556,2.6440678479837794,2.273481760704942,848.2141468702094,16.560113453385565,12.11593868891774,12.871867634936196,10.96923425058676,6.895076783340426,7.273041256349654,5.1097732713250945,5.5169733980657005,3.5581287812708844,3.88771700231093,2.3775951365164234,2.6028317839592043,-2.7299999999999995,172329.7660601908,15.17667883986564,5.811031205458087,2.804435143550497,136.5053833485116,5.316788604006331,6.041840829147961,0.0,5.907179729351506,5.687386274683562,0.0,19.901260185473063,0.0,0.0,0.0,29.800041095617345,19.056471336613843,28.28227043405854,16.322382326271935,9.717848232889493,34.59457717172185,0.0,0.0,4.992404732635669,12.965578028838586,5.316788604006331,68.72842404513216,0.0,0.0,5.316788604006331,11.374772549367124,0.0,11.600939890232516,22.584016610087836,4.794537184071822,10.114318268765572,18.050640183084614,47.45697421186694,5.022633313741326,0.0,0.0,84.6,10.965151877965631,14.908855452837393,0.0,11.594566004035068,27.54860757458958,0.0,18.19910120538483,31.18920547353706,0.0,10.309193336642,11.600939890232516,0.0,6.24375570392766,27.078032862321884,14.265205875045492,1.9586481166540701,-0.2757808956916097,10.682052232930207,0.0,1.6591972159234065,0.0,0.125,23,1,6,0,1,1,2,0,2,4,1,7,2,0,0,0,3,3.4262000000000024,88.27910000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.154818121693122,5.154818121693122,0.9142129629629632,0.9142129629629632,0.5509158141740411,226.35100000000003,220.303,225.969311192,66,0,0.10497409843224895,-0.2608169015790398,0.2608169015790398,0.10497409843224895,1.3076923076923077,2.1538461538461537,2.6923076923076925,32.916150671722725,10.251888327913143,2.0624646599117105,-1.9428652838497324,2.313732332373849,-1.819258557297472,7.798008836686465,1.2078152927994348,2.494104956937373,2.5982775174064674,457.74142025730026,9.259148545064338,6.8512228699603845,9.300712612743562,6.287693700234704,3.64925103728207,6.207329242006993,2.4989011867569584,5.315397767684686,1.6432805117459177,4.98884868440993,0.9483501979532919,3.772945128807248,-0.65,1536.3686534734218,8.926807081036344,3.6108082322981088,1.673482411276347,88.32262566466271,0.0,3.82380846629153,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,32.89873251777682,12.487188691387619,12.393687143226153,16.767918760162836,0.0,32.89873251777682,0.0,9.967957041894417,0.0,6.923737199690624,0.0,27.977790672827755,0.0,10.571075188549761,0.0,0.0,0.0,32.89873251777682,9.967957041894417,0.0,10.747545665982154,5.563451491696996,18.59053071483923,0.0,10.571075188549761,0.0,25.78,0.0,0.0,0.0,0.0,0.0,19.958335146538285,0.0,39.271389789569355,6.923737199690624,9.967957041894417,12.217873443046695,0.9496787603930462,5.154818121693122,9.39940381708239,0.0,2.0581944444444447,0.0,0.0,5.131954365079365,2.0271296296296297,3.278820861678004,0.125,13,0,2,0,0,0,0,2,2,5,0,5,1,0,0,0,2,3.3045100000000014,58.79300000000001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.463708427815572,12.463708427815572,0.26386993505221046,-0.472530469853486,0.34762030284904705,541.5100000000001,531.4300000000001,540.84386686,114,0,0.30758456023740405,-0.4247289693008129,0.4247289693008129,0.30758456023740405,1.1363636363636365,1.7727272727272727,2.3636363636363638,126.91372265516226,10.151879929814136,2.1831982111786075,-2.120236205032432,2.2917269496902057,-2.1574557141090867,14.11367184940954,-0.1314641450171097,2.433115143170479,2.3504475947126644,732.3125730886258,16.27565640300939,11.322739905557027,16.393665433928128,10.363081100704113,6.109511033866737,8.644973798052288,4.318957468467826,7.163216150514104,2.6008840367319737,4.276970550121465,1.7081304626851639,3.788933979769507,-0.8700000000000001,65022.56908608788,17.48333257510308,7.601783095851319,4.561006380287658,159.39671775092222,10.05365155780638,0.0,5.749511833283905,0.0,5.907179729351506,5.969305287951849,9.589074368143644,0.0,0.0,0.0,11.600939890232516,81.57994366490578,21.20393905918091,9.133633762762392,14.325937321943691,74.34655243635554,0.0,0.0,0.0,6.923737199690624,5.316788604006331,54.12465175833877,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,56.78268114436863,11.876485017303356,4.794537184071822,7.140364542130793,17.28172587545944,36.39820241076966,5.022633313741326,0.0,0.0,55.400000000000006,5.969305287951849,9.589074368143644,0.0,11.65669156263541,19.84365335118728,3.5701822710653963,6.923737199690624,30.33183534230805,28.657237695529666,27.907659231074387,16.337802844032566,6.7469501658688165,9.958757986719158,23.710826946021754,3.3435300223252247,0.9152725812547244,-0.5605082672275792,10.269092488873248,0.0,1.3005225206091007,0.0,0.06666666666666667,22,1,4,0,0,0,2,0,2,3,1,7,3,0,0,0,2,4.726800000000002,102.5902,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.603426375345567,12.603426375345567,0.08412105532754866,-0.4705773662551438,0.25744746835425947,638.0260000000001,626.9379999999999,636.8205445719999,142,0,0.25899575112643664,-0.5060008092865527,0.5060008092865527,0.25899575112643664,0.8928571428571429,1.5714285714285714,2.2142857142857144,126.91372276793807,10.02810310479379,2.171396152647,-2.105035384578416,2.287674918291468,-2.1300107870183447,14.11367337267757,0.10165602473960218,2.645063254666168,1.836801017427965,1085.5540644335338,20.421920772951363,13.971720491171226,19.79857496556078,13.256927950821465,7.851885649370053,10.76531288656483,5.768546036959385,9.020004845746266,3.850794060490541,5.8606064771259625,2.4712714370347433,4.708339607333076,-1.3599999999999994,1543849.3599775117,21.351295683655316,8.977966615636891,4.785839276509066,198.07282459216043,10.423315998847038,5.749511833283905,5.783244946364939,0.0,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,23.20187978046503,99.77904487029062,25.407104842884273,14.156267076503717,14.69560176298435,85.76143198500115,0.0,0.0,0.0,0.0,5.316788604006331,88.47328926085892,0.0,5.749511833283905,5.316788604006331,5.687386274683562,5.749511833283905,68.38362103460115,16.79695207055715,0.0,7.140364542130793,26.27942884323463,54.59730361615449,10.045266627482652,0.0,0.0,66.4,5.907179729351506,14.69560176298435,0.0,22.118841585087168,25.407104842884273,3.5701822710653963,6.06636706846161,48.53093654769288,22.590870627068057,27.907659231074387,23.20187978046503,1.406002843904341,16.150529056845205,25.12597576211934,13.568458277617523,1.3469928764206411,-0.8006665200760428,14.498263258724549,0.0,0.0,0.0,0.0,28,2,4,0,0,0,3,0,3,3,2,8,4,0,0,0,3,6.391500000000002,127.8305,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.130410078705918,13.130410078705918,0.23225019962710225,-3.610858628273073,0.07043025961351486,664.8140000000001,626.5100000000001,664.1087941960001,222,0,0.45489580912650157,-0.2912855716837562,0.45489580912650157,0.2912855716837562,0.575,0.9,1.2,32.220555271155376,10.240023479549308,2.2549938171522923,-2.149264156326269,2.5227970208075043,-2.0007558919179154,8.401420433035733,0.2200723558272262,2.9369055460046067,2.135614172763196,1033.0288589532865,29.108390949981818,23.301694228027102,28.356534933737837,19.34872695387219,12.925457479175181,19.858741947809786,7.585495713822228,15.504691826094211,4.521902052483481,13.08841696862684,2.9379531151586007,10.648190774393855,-0.5200000000000001,450669847.6920014,35.6751873955225,20.396570522631126,14.584599699454113,255.37325250253392,0.0,8.751497940824525,0.0,0.0,0.0,15.492976862007136,18.09498864684727,9.130096569862658,9.525822383412981,0.0,107.71121048218059,38.821851782156486,23.011414426987155,26.427527858051672,27.225085216709928,71.29201460039613,0.0,0.0,9.525822383412981,39.200656012256076,37.93323507154525,71.7905736680101,0.0,0.0,0.0,0.0,0.0,62.5405166595716,46.68473301236977,38.73079243020351,0.0,38.821851782156486,70.1894930680291,0.0,0.0,0.0,95.78000000000002,15.492976862007136,9.130096569862658,0.0,26.427527858051672,31.76291236781168,11.126902983393991,47.04753979756446,27.694948798762496,60.6636706846161,9.525822383412981,18.09498864684727,57.98283480662133,5.9455051114855655,0.0,0.0,2.2632583413372767,2.6222720687011245,20.038598867278115,0.0,7.980359172233861,-7.221717256546144,0.46153846153846156,40,0,8,0,0,0,2,0,2,10,0,14,17,0,0,0,2,9.393799999999999,176.97699999999946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
